mrbts_id,distname,physicalPort,sfpVendor,sfpSerialNumber,sfpType,waveLength(nm),transmissionMode,ransmissionRate(Mb/s),transmissionDistance(m),temperature,txVoltage,txCurrent,txPower,rxPower
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-6/SFP-10,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451006U6    ,LC,1310,SingleMode,9800,0.000000,40,3294,47,-1,-6
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-5/SFP-11,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451004MK    ,LC,1310,SingleMode,9800,0.000000,35,3267,47,-1,-5
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-4/SFP-12,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451004N7    ,LC,1310,SingleMode,9800,0.000000,36,3313,45,-1,-8
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-3/SFP-13,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145201100    ,LC,1310,NotSupported,10300,0.000000,36,3253,38,-2,-6
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-2/SFP-14,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145201935    ,LC,1310,NotSupported,10300,0.000000,32,3287,38,-3,-8
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-1/SFP-15,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145200512    ,LC,1310,NotSupported,10300,0.000000,36,3268,38,-4,-8
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-1/SFP-16,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142609447    ,LC,1310,NotSupported,10300,1425.000000,38,3268,38,-3,-4
7133,MRBTS-7133/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-15,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145204991,LC,1310,NotSupported,10300,1425.000000,34,3301,37,-1,-5
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-5/SFP-17,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451006DM    ,LC,1310,SingleMode,9800,1661.000000,38,3278,46,-1,-5
7133,MRBTS-7133/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-17,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607763,LC,1310,NotSupported,10300,1661.000000,36,3291,37,-1,-4
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-8/SFP-18,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF14510062V    ,LC,1310,SingleMode,9800,0.000000,36,3281,46,-1,-2
7133,MRBTS-7133/EQM-1/APEQM-1/RMOD-7/SFP-19,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451007PI    ,LC,1310,SingleMode,9800,0.000000,37,3298,45,-1,-1
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050341509  ,LC,1310,NotSupported,9900,0.000000,31,3240,45,-3,-3
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17050341486  ,LC,1310,NotSupported,9900,0.000000,30,3254,46,-2,-4
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050342184  ,LC,1310,NotSupported,9900,0.000000,31,3235,45,-3,-11
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060210566  ,LC,1310,NotSupported,9900,0.000000,28,3245,45,-3,-14
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-6/SFP-5,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211037  ,LC,1310,NotSupported,9900,0.000000,26,3240,44,-2,-13
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-5/SFP-6,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060210546  ,LC,1310,NotSupported,9900,0.000000,30,3264,45,-2,-3
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-4/SFP-7,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050341743  ,LC,1310,NotSupported,9900,0.000000,31,3240,46,-4,-5
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-3/SFP-8,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060210538  ,LC,1310,NotSupported,9900,0.000000,29,3245,46,-4,-5
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-1/SFP-9,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060210743  ,LC,1310,NotSupported,9900,1734.000000,33,3235,46,-3,-5
746654,MRBTS-746654/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-7,HGGENUINE_MTRS-1E21-01,MA17050341465,LC,1310,NotSupported,9900,1734.000000,35,3250,47,-3,-5
746654,MRBTS-746654/EQM-1/APEQM-1/RMOD-5/SFP-10,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050341398  ,LC,1310,NotSupported,9900,1646.000000,31,3254,46,-4,-5
746654,MRBTS-746654/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-9,HGGENUINE_MTRS-1E21-01,MA17060211260,LC,1310,NotSupported,9900,1646.000000,33,3254,45,-3,-14
6998,MRBTS-6998/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF145000DD9    ,LC,1310,SingleMode,9800,214.000000,25,3344,43,0,0
6998,MRBTS-6998/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-13,FINISARCORP._FTLX1370W3BTL-NN,VF145000DDD,LC,1310,SingleMode,9800,214.000000,41,3293,44,-1,-1
6998,MRBTS-6998/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF145000DCY    ,LC,1310,SingleMode,9800,214.000000,24,3379,42,0,-1
6998,MRBTS-6998/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-11,FINISARCORP._FTLX1370W3BTL-NN,VF145000E96,LC,1310,SingleMode,9800,214.000000,40,3286,46,-1,0
6998,MRBTS-6998/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF145000DDA    ,LC,1310,SingleMode,9800,214.000000,27,3352,43,-1,-1
6998,MRBTS-6998/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-15,FINISARCORP._FTLX1370W3BTL-NN,VF145000E9H,LC,1310,SingleMode,9800,214.000000,41,3290,41,0,-1
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-4/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E31-01,MB17211000195  ,LC,1310,NotSupported,9900,4046.000000,15,3283,28,-3,-9
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT4-4,HGGENUINE_MTRS-1E31-01,MB17211000341,LC,1310,NotSupported,9900,4046.000000,29,3254,31,-4,-11
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E31-01,MB17211000214  ,LC,1310,NotSupported,9900,3932.000000,23,3273,29,-3,-4
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-3,HGGENUINE_MTRS-1E31-01,MB17211000379,LC,1310,NotSupported,9900,3932.000000,27,3254,31,-3,-5
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-5/SFP-3,OPT_IF1-1,WTD_RTXM228-402,FR171720046    ,LC,1310,NotSupported,10000,3937.000000,25,3209,29,-3,-8
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-5,HGGENUINE_MTRS-1E31-01,MB17211000165,LC,1310,NotSupported,9900,3937.000000,30,3250,31,-4,-7
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-6/SFP-4,OPT_IF1-1,WTD_RTXM228-402,FR171720049    ,LC,1310,NotSupported,10000,3998.000000,19,3250,31,-2,-5
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RFEXT6-6,HGGENUINE_MTRS-1E31-01,MB17211000198,LC,1310,NotSupported,9900,3998.000000,29,3250,31,-3,-5
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF1-1,HGGENUINE_MTRS-1E31-01,MB17211000173  ,LC,1310,NotSupported,9900,5036.000000,21,3297,28,-3,-6
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-5,RFEXT1_10G-19,HGGENUINE_MTRS-1E31-01,MB17211000363,LC,1310,NotSupported,9900,5036.000000,27,3259,31,-3,-6
746611,MRBTS-746611/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF1-1,HGGENUINE_MTRS-1E31-01,MB17211000207  ,LC,1310,NotSupported,9900,5146.000000,14,3312,27,-4,-6
746611,MRBTS-746611/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-6,RFEXT2-2,HGGENUINE_MTRS-1E31-01,MB17211000191,LC,1310,NotSupported,9900,5146.000000,28,3259,30,-3,-7
746767,MRBTS-746767/RMOD-1/SFP-1,OPT_IF1-1,WTD_RTXM228-610,FR172627167,LC,850,NotSupported,6100,2,44,3297,5,524,588
746767,MRBTS-746767/SMOD-1/SFP-1,RF_EXT1-1,WTD_RTXM228-610,FR172627166,LC,850,NotSupported,6100,2,45,3250,5,540,515
746767,MRBTS-746767/RMOD-2/SFP-2,OPT_IF1-1,WTD_RTXM228-610,FR172627171,LC,850,NotSupported,6100,2,44,3283,6,539,568
746767,MRBTS-746767/SMOD-1/SFP-2,RF_EXT2-2,WTD_RTXM228-610,FR172627169,LC,850,NotSupported,6100,2,45,3259,5,547,545
746767,MRBTS-746767/SMOD-1/SFP-3,EIF_RF6-4,WTD_RTXM228-610,FR172627168,LC,850,NotSupported,6100,NotSupported,44,3223,6,493,0
746767,MRBTS-746767/RMOD-1/SFP-3,OPT_IF2-3,WTD_RTXM228-610,FR172627170,LC,850,NotSupported,6100,NotSupported,48,3288,7,450,0
746767,MRBTS-746767/RMOD-2/SFP-4,OPT_IF2-3,WTD_RTXM228-610,FR172627172,LC,850,NotSupported,6100,NotSupported,48,3257,6,546,0
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1403000O4    ,LC,1310,SingleMode,6300,829.000000,41,3274,46,-1,-15
7072,MRBTS-7072/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1350000NC,LC,1310,SingleMode,6300,829.000000,59,3270,50,-1,-9
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,FINISARCORP._FTLF1326P3BTL-NN,VF13480032Q    ,LC,1310,SingleMode,6300,830.000000,42,3282,45,-1,-18
7072,MRBTS-7072/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RF_EXT2-2,FINISARCORP._FTLF1326P3BTL-NN,VF134400587,LC,1310,SingleMode,6300,830.000000,56,3263,50,-1,-7
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,FINISARCORP._FTLF1326P3BTL-NN,VF14060019N    ,LC,1310,SingleMode,6300,825.000000,37,3292,46,-1,-3
7072,MRBTS-7072/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RF_EXT3-3,FINISARCORP._FTLF1326P3BTL-NN,VF134100143,LC,1310,SingleMode,6300,825.000000,51,3275,51,-1,-7
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF2-2,FINISARCORP._FTLF1326P3BTL-NN,VF1349003MC    ,LC,1310,SingleMode,6300,0.000000,46,3295,46,-1,-23
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF2-2,FINISARCORP._FTLF1326P3BTL-NN,VF1348003T7    ,LC,1310,SingleMode,6300,0.000000,43,3292,46,-1,-23
7072,MRBTS-7072/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF2-2,FINISARCORP._FTLF1326P3BTL-NN,VF1349002OJ    ,LC,1310,SingleMode,6300,0.000000,42,3264,46,-2,-24
7045,MRBTS-7045/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1504009SX    ,LC,1310,SingleMode,9800,1252.000000,27,3347,45,-1,-2
7045,MRBTS-7045/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-17,FINISARCORP._FTLX1370W3BTL-NN,VF15050028M,LC,1310,SingleMode,9800,1252.000000,35,3289,46,0,-3
7045,MRBTS-7045/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB14190031091  ,LC,1310,NotSupported,9900,1252.000000,24,3321,42,-4,-4
7045,MRBTS-7045/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-15,FINISARCORP._FTLX1370W3BTL-NN,VF1503009BL,LC,1310,SingleMode,9800,1252.000000,34,3292,46,-1,-10
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451003X5    ,LC,1310,SingleMode,9800,677.000000,37,3301,48,-1,-6
275540,MRBTS-275540/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-17,FINISARCORP._FTLX1370W3BTL-NN,VF1451004H1,LC,1310,SingleMode,9800,677.000000,39,3280,47,-1,-5
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-6/SFP-2,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451004N6    ,LC,1310,SingleMode,9800,0.000000,33,3304,43,-1,-4
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-5/SFP-3,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451003XJ    ,LC,1310,SingleMode,9800,0.000000,36,3291,48,-1,-2
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-1/SFP-4,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451003XD    ,LC,1310,SingleMode,9800,679.000000,44,3295,48,-1,-8
275540,MRBTS-275540/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-15,FINISARCORP._FTLX1370W3BTL-NN,VF1451004GL,LC,1310,SingleMode,9800,679.000000,37,3292,46,-2,-4
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-5/SFP-5,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451003XG    ,LC,1310,SingleMode,9800,0.000000,37,3283,47,-1,-13
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-4/SFP-6,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451004MT    ,LC,1310,SingleMode,9800,0.000000,35,3319,46,-1,-1
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-4/SFP-7,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF14510023F    ,LC,1310,SingleMode,9800,0.000000,37,3327,46,-1,0
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-3/SFP-8,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451004H8    ,LC,1310,SingleMode,9800,0.000000,36,3304,46,-1,-1
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-2/SFP-9,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1451004HC    ,LC,1310,SingleMode,9800,0.000000,38,3295,47,-2,-1
275540,MRBTS-275540/EQM-1/APEQM-1/RMOD-1/SFP-10,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1451001L3    ,LC,1310,SingleMode,9800,0.000000,41,3318,43,-1,-1
275529,MRBTS-275529/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608612    ,LC,1310,NotSupported,10300,0.000000,28,3320,37,-2,-6
275529,MRBTS-275529/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142604818    ,LC,1310,NotSupported,10300,0.000000,31,3291,37,-3,-10
275529,MRBTS-275529/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608589    ,LC,1310,NotSupported,10300,391.000000,33,3301,37,-3,-4
275529,MRBTS-275529/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-5,FINISARCORP._FTLX1370W3BTL-NN,VF1451006HO,LC,1310,SingleMode,9800,391.000000,37,3307,45,-1,-8
275487,MRBTS-275487/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB15340380215  ,LC,1310,NotSupported,9900,2456.000000,21,3259,32,-4,-5
275487,MRBTS-275487/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-13,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155117219,LC,1310,NotSupported,10300,2456.000000,38,3287,37,-1,-8
6951,MRBTS-6951/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16170050743  ,LC,1310,NotSupported,9900,224.000000,22,3335,38,-4,-6
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-7,HGGENUINE_MTRS-1E21-01,MB16170050788,LC,1310,NotSupported,9900,224.000000,31,3302,48,-4,-11
6951,MRBTS-6951/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16170050427  ,LC,1310,NotSupported,9900,224.000000,22,3316,45,-5,-5
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-11,HGGENUINE_MTRS-1E21-01,MB16170051789,LC,1310,NotSupported,9900,224.000000,33,3302,46,-4,-7
6951,MRBTS-6951/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16170051661  ,LC,1310,NotSupported,9900,214.000000,24,3312,44,-2,-3
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-9,HGGENUINE_MTRS-1E21-01,MB16170112712,LC,1310,NotSupported,9900,214.000000,32,3302,47,-3,-3
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,HGGENUINE_MTRS-1E21-01,MB14230011393,LC,1310,NotSupported,9900,NotSupported,29,3264,32,-3,-40
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF1-1,HGGENUINE_MTRS-1E21-01,MB14230011394,LC,1310,NotSupported,9900,NotSupported,29,3254,35,-4,-40
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF2-2,HGGENUINE_MTRS-1E21-01,MB14210200029,LC,1310,NotSupported,9900,NotSupported,26,3273,0,-40,-40
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-4,RF5-5,HGGENUINE_MTRS-1E21-01,MB14210200042,LC,1310,NotSupported,9900,NotSupported,31,3254,36,-4,-40
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-5,RF4-4,HGGENUINE_MTRS-1E21-01,MB14210200026,LC,1310,NotSupported,9900,NotSupported,27,3278,0,-40,-40
6951,MRBTS-6951/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-6,RF6_EIF5-6,HGGENUINE_MTRS-1E21-01,MB14210200027,LC,1310,NotSupported,9900,NotSupported,27,3269,0,-40,-40
6964,MRBTS-6964/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF2-3,HGGENUINE_MTRS-1E21-04,MB17321270462  ,LC,1310,NotSupported,9900,232.000000,27,3331,44,-2,-6
6964,MRBTS-6964/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,HGGENUINE_MTRS-1E21-04,MB17321270468,LC,1310,NotSupported,9900,232.000000,34,3283,47,-1,-8
6964,MRBTS-6964/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1448007FX    ,LC,1310,SingleMode,9800,225.000000,27,3350,46,-2,-1
6964,MRBTS-6964/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-19,FINISARCORP._FTLX1370W3BTL-NN,VF1448007E9,LC,1310,SingleMode,9800,225.000000,42,3329,48,0,-2
6964,MRBTS-6964/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1448007EB    ,LC,1310,SingleMode,9800,224.000000,25,3349,44,-2,-2
6964,MRBTS-6964/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-17,FINISARCORP._FTLX1370W3BTL-NN,VF1448007FA,LC,1310,SingleMode,9800,224.000000,40,3340,46,-1,-2
6964,MRBTS-6964/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF1448007DH    ,LC,1310,SingleMode,9800,233.000000,23,3352,44,-1,-2
6964,MRBTS-6964/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-3,FINISARCORP._FTLX1370W3BTL-NN,VF1448007E2,LC,1310,SingleMode,9800,233.000000,41,3326,47,-2,-2
7167,MRBTS-7167/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,WTD_RTXM228-702,FR154800635    ,LC,1310,NotSupported,10000,224.000000,25,3314,41,-4,-2
7167,MRBTS-7167/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-13,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155116074,LC,1310,NotSupported,10300,224.000000,36,3239,37,-2,-3
7167,MRBTS-7167/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,WTD_RTXM228-702,FR154800634    ,LC,1310,NotSupported,10000,224.000000,29,3321,42,-3,-3
7167,MRBTS-7167/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-11,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155112309,LC,1310,NotSupported,10300,224.000000,39,3249,37,-1,-11
7167,MRBTS-7167/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,WTD_RTXM228-702,FR154800633    ,LC,1310,NotSupported,10000,224.000000,26,3293,40,-3,-5
7167,MRBTS-7167/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT1_10G-9,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155115418,LC,1310,NotSupported,10300,224.000000,32,3220,37,-2,-3
275673,MRBTS-275673/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16150270382  ,LC,1310,NotSupported,9900,256.000000,16,3250,43,-3,-3
275673,MRBTS-275673/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-3,HGGENUINE_MTRS-1E21-01,MB16150280704,LC,1310,NotSupported,9900,256.000000,35,3235,47,-3,-2
275673,MRBTS-275673/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16150270939  ,LC,1310,NotSupported,9900,255.000000,15,3283,44,-3,-3
275673,MRBTS-275673/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-5,HGGENUINE_MTRS-1E21-01,MB16150270901,LC,1310,NotSupported,9900,255.000000,37,3235,48,-3,-3
275673,MRBTS-275673/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB16150270905  ,LC,1310,NotSupported,9900,257.000000,16,3264,43,-3,-4
275673,MRBTS-275673/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT1_10G-19,HGGENUINE_MTRS-1E21-01,MB16150270949,LC,1310,NotSupported,9900,257.000000,36,3240,46,-4,-3
275499,MRBTS-275499/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155212749    ,LC,1310,NotSupported,10300,234.000000,23,3377,36,-1,-4
275499,MRBTS-275499/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-11,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155105026,LC,1310,NotSupported,10300,234.000000,39,3301,39,-2,-3
275499,MRBTS-275499/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155118239    ,LC,1310,NotSupported,10300,264.000000,22,3358,36,-2,-2
275499,MRBTS-275499/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-9,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155120556,LC,1310,NotSupported,10300,264.000000,38,3277,38,-1,-2
275499,MRBTS-275499/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155106757    ,LC,1310,NotSupported,10300,214.000000,23,3325,36,-3,-3
275499,MRBTS-275499/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-13,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155119885,LC,1310,NotSupported,10300,214.000000,37,3263,38,-3,-3
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,WTD_RTXM228-601,FR134100223    ,LC,1310,NotSupported,6100,2022.000000,37,3324,33,-2,-3
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1407003HC,LC,1310,SingleMode,6300,2022.000000,62,3284,53,-1,-3
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF2-9,WTD_RTXM228-601,FR140201992    ,LC,1310,NotSupported,6100,2017.000000,48,3285,35,-2,-4
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-2,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1407003B9,LC,1310,SingleMode,6300,2017.000000,66,3271,52,-2,-3
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,WTD_RTXM228-601,FR134100218    ,LC,1310,NotSupported,6100,2035.000000,46,3324,35,-3,-2
