mrbts_id,distname,physicalPort,sfpVendor,sfpSerialNumber,sfpType,waveLength(nm),transmissionMode,ransmissionRate(Mb/s),transmissionDistance(m),temperature,txVoltage,txCurrent,txPower,rxPower
4358,MRBTS-4358/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF1-1,WTD_RTXM228-702,FR173624155,LC,1310,NotSupported,10000,219.000000,44,3247,42,-2,-3
4358,MRBTS-4358/EQM-1/APEQM-1/RMOD-5/SFP-5,OPT_IF1-1,WTD_RTXM228-702,FR173624148,LC,1310,NotSupported,10000,221.000000,42,3302,43,-3,-3
4358,MRBTS-4358/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-3,RF1-1,WTD_RTXM228-702,FR173624112,LC,1310,NotSupported,10000,221.000000,45,3309,46,-3,-2
4358,MRBTS-4358/EQM-1/APEQM-1/RMOD-4/SFP-6,OPT_IF1-1,WTD_RTXM228-702,FR173624093,LC,1310,NotSupported,10000,220.000000,34,3340,39,-2,-2
4358,MRBTS-4358/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-4,RF5-5,WTD_RTXM228-702,FR173624459,LC,1310,NotSupported,10000,220.000000,42,3288,40,-2,-2
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,WTD_RTXM228-702,FR170325762,LC,1310,NotSupported,10000,249.000000,46,3283,46,-3,-4
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-5,WTD_RTXM228-702,FR170325758,LC,1310,NotSupported,10000,249.000000,39,3295,42,-3,-4
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-6/SFP-2,OPT_IF1-1,WTD_RTXM228-702,FR170325763,LC,1310,NotSupported,10000,221.000000,46,3254,43,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-1,RF5-5,WTD_RTXM228-702,FR170325757,LC,1310,NotSupported,10000,221.000000,35,3288,42,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,WTD_RTXM228-702,FR170325765,LC,1310,NotSupported,10000,250.000000,44,3254,42,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-19,WTD_RTXM228-702,FR170325756,LC,1310,NotSupported,10000,250.000000,38,3259,43,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-5/SFP-4,OPT_IF1-1,WTD_RTXM228-702,FR170325764,LC,1310,NotSupported,10000,250.000000,47,3276,45,-3,-4
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-2,RF1-1,WTD_RTXM228-702,FR170325759,LC,1310,NotSupported,10000,250.000000,34,3216,41,-3,-6
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-4/SFP-5,OPT_IF1-1,WTD_RTXM228-702,FR170325767,LC,1310,NotSupported,10000,221.000000,50,3352,45,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF5-5,WTD_RTXM228-702,FR170325760,LC,1310,NotSupported,10000,221.000000,37,3247,41,-3,-3
4357,MRBTS-4357/EQM-1/APEQM-1/RMOD-3/SFP-6,OPT_IF1-1,WTD_RTXM228-702,FR170325766,LC,1310,NotSupported,10000,249.000000,48,3262,44,-3,-4
4357,MRBTS-4357/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-4,RF1-1,WTD_RTXM228-702,FR170325761,LC,1310,NotSupported,10000,249.000000,35,3202,44,-4,-4
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142609074    ,LC,1310,NotSupported,10300,223.000000,30,3344,37,-2,-3
4103,MRBTS-4103/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-3,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142604705,LC,1310,NotSupported,10300,223.000000,30,3258,37,-3,-3
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142609253    ,LC,1310,NotSupported,10300,225.000000,32,3320,38,-2,-3
4103,MRBTS-4103/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-19,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605392,LC,1310,NotSupported,10300,225.000000,30,3287,37,-3,-2
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608630    ,LC,1310,NotSupported,10300,234.000000,26,3325,37,-2,-4
4103,MRBTS-4103/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608865,LC,1310,NotSupported,10300,234.000000,28,3282,36,-3,-3
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608857    ,LC,1310,NotSupported,10300,0.000000,32,3329,37,-3,NotSupported
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-3/SFP-5,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608188    ,LC,1310,NotSupported,10300,0.000000,30,3306,37,-2,NotSupported
4103,MRBTS-4103/EQM-1/APEQM-1/RMOD-1/SFP-6,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608063    ,LC,1310,NotSupported,10300,0.000000,30,3306,38,-2,NotSupported
4104,MRBTS-4104/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142511854    ,LC,1310,NotSupported,10300,234.000000,31,3353,37,-2,-5
4104,MRBTS-4104/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-3,HGGENUINE_MTRS-1E21-01,MB14210170413,LC,1310,NotSupported,9900,234.000000,32,3297,38,-4,-2
4104,MRBTS-4104/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142510260    ,LC,1310,NotSupported,10300,234.000000,30,3329,37,-2,-4
4104,MRBTS-4104/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-17,HGGENUINE_MTRS-1E21-01,MB14210140723,LC,1310,NotSupported,9900,234.000000,29,3307,33,-4,-3
4104,MRBTS-4104/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142511701    ,LC,1310,NotSupported,10300,234.000000,33,3282,38,-1,-8
4104,MRBTS-4104/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-19,HGGENUINE_MTRS-1E21-01,MB14200360712,LC,1310,NotSupported,9900,234.000000,30,3293,43,-4,-1
4104,MRBTS-4104/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142509418    ,LC,1310,NotSupported,10300,0.000000,33,3329,37,-3,NotSupported
4104,MRBTS-4104/EQM-1/APEQM-1/RMOD-3/SFP-5,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142508815    ,LC,1310,NotSupported,10300,0.000000,30,3282,37,-2,NotSupported
4140,MRBTS-4140/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142102407    ,LC,1310,NotSupported,10300,233.000000,29,3291,37,-3,-5
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,HGGENUINE_MTRS-1E21-01,MB14200140960,LC,1310,NotSupported,9900,233.000000,30,3264,33,-4,-3
4140,MRBTS-4140/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142108068    ,LC,1310,NotSupported,10300,0.000000,31,3329,37,-3,-8
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-3,HGGENUINE_MTRS-1E21-01,MB14230190090,LC,1310,NotSupported,9900,0.000000,31,3259,36,-4,-3
4140,MRBTS-4140/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142107896    ,LC,1310,NotSupported,10300,233.000000,31,3287,37,-2,-4
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF1-1,HGGENUINE_MTRS-1E21-01,MB14190230571,LC,1310,NotSupported,9900,233.000000,29,3254,35,-4,-4
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF5-5,HGGENUINE_MTRS-1E21-01,MB14200310539,LC,1310,NotSupported,9900,233.000000,30,3264,35,-4,-2
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-5,HGGENUINE_MTRS-1E21-01,MB14220140721,LC,1310,NotSupported,9900,233.000000,33,3254,41,-4,-3
4140,MRBTS-4140/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF2-10,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142102710    ,LC,1310,NotSupported,10300,233.000000,32,3339,38,-3,-6
4140,MRBTS-4140/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-7,HGGENUINE_MTRS-1E21-01,MB14210140709,LC,1310,NotSupported,9900,233.000000,34,3254,43,-4,-2
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605264    ,LC,1310,NotSupported,10300,81.000000,34,3310,37,-2,-3
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF5-5,HGGENUINE_MTRS-1E21-01,MA14270140213,LC,1310,NotSupported,9900,81.000000,33,3259,34,-3,-1
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605816    ,LC,1310,NotSupported,10300,81.000000,32,3296,37,-2,-4
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF3-3,HGGENUINE_MTRS-1E21-01,MB14220090739,LC,1310,NotSupported,9900,81.000000,33,3264,33,-4,-2
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142604510    ,LC,1310,NotSupported,10300,0.000000,32,3334,38,-3,-6
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-13,HGGENUINE_MTRS-1E21-01,MB14190290567,LC,1310,NotSupported,9900,0.000000,32,3269,34,-4,-3
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-1/SFP-4,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605785    ,LC,1310,NotSupported,10300,81.000000,31,3334,38,-2,-9
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF1-1,HGGENUINE_MTRS-1E21-01,MB14200090443,LC,1310,NotSupported,9900,81.000000,31,3254,39,-4,-2
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-3/SFP-5,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605301    ,LC,1310,NotSupported,10300,0.000000,32,3339,38,-2,-5
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-17,HGGENUINE_MTRS-1E21-01,MB14190180188,LC,1310,NotSupported,9900,0.000000,35,3259,45,-5,-2
4132,MRBTS-4132/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142602056    ,LC,1310,NotSupported,10300,80.000000,31,3306,38,-2,-3
4132,MRBTS-4132/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-15,HGGENUINE_MTRS-1E21-01,MB14200220848,LC,1310,NotSupported,9900,80.000000,35,3259,44,-5,-2
4175,MRBTS-4175/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142104986    ,LC,1310,NotSupported,10300,0.000000,31,3287,37,-2,-4
4175,MRBTS-4175/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142606333,LC,1310,NotSupported,10300,0.000000,34,3282,38,-2,-2
4175,MRBTS-4175/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142605948,LC,1310,NotSupported,10300,73.000000,36,3272,37,-2,-3
4175,MRBTS-4175/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF2-10,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142104939    ,LC,1310,NotSupported,10300,72.000000,29,3320,37,-2,-5
4175,MRBTS-4175/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142604130,LC,1310,NotSupported,10300,72.000000,32,3244,37,-2,-3
4175,MRBTS-4175/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142105496    ,LC,1310,NotSupported,10300,72.000000,29,3325,37,-3,-1
4175,MRBTS-4175/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-7,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607191,LC,1310,NotSupported,10300,72.000000,37,3325,37,-3,-8
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF142100DP3    ,LC,1310,SingleMode,9800,234.000000,36,3342,43,-1,-2
4134,MRBTS-4134/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-9,FINISARCORP._FTLX1370W3BTL-NN,VF142100DPA,LC,1310,SingleMode,9800,234.000000,38,3326,47,-1,-2
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF142100DPQ    ,LC,1310,SingleMode,9800,234.000000,34,3349,48,-1,-1
4134,MRBTS-4134/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-11,FINISARCORP._FTLX1370W3BTL-NN,VF1421010FR,LC,1310,SingleMode,9800,234.000000,38,3328,46,-2,-1
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF142100DOE    ,LC,1310,SingleMode,9800,234.000000,33,3354,45,-1,-1
4134,MRBTS-4134/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT1_10G-7,FINISARCORP._FTLX1370W3BTL-NN,VF1421010F4,LC,1310,SingleMode,9800,234.000000,37,3313,44,-1,-2
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF2-8,FINISARCORP._FTLX1370W3BTL-NN,VF145000D43    ,LC,1310,SingleMode,9800,0.000000,34,3341,46,-1,-25
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-2/SFP-5,OPT_IF2-8,FINISARCORP._FTLX1370W3BTL-NN,VF142100DQK    ,LC,1310,SingleMode,9800,0.000000,36,3347,45,-1,-24
4134,MRBTS-4134/EQM-1/APEQM-1/RMOD-1/SFP-6,OPT_IF2-8,FINISARCORP._FTLX1370W3BTL-NN,VF142100DQ2    ,LC,1310,SingleMode,9800,0.000000,33,3346,46,-1,-25
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-4/SFP-1,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF143300981    ,LC,1310,SingleMode,9800,0.000000,47,3317,49,-1,-7
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF1429005FW    ,LC,1310,SingleMode,9800,0.000000,45,3296,47,-1,-1
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF142200DHZ    ,LC,1310,SingleMode,9800,1595.000000,40,3342,47,-1,-4
4286,MRBTS-4286/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-9,FINISARCORP._FTLX1370W3BTL-NN,VF143400BU8,LC,1310,SingleMode,9800,1595.000000,48,3346,47,-1,-10
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF142200D3X    ,LC,1310,SingleMode,9800,0.000000,48,3300,48,-1,-1
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-2/SFP-5,OPT_IF2-2,FINISARCORP._FTLX1370W3BTL-NN,VF14340085W    ,LC,1310,SingleMode,9800,0.000000,40,3299,43,-1,-1
4286,MRBTS-4286/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145203894    ,LC,1310,NotSupported,10300,1871.000000,42,3249,39,-2,-15
4286,MRBTS-4286/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-11,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2145103043,LC,1310,NotSupported,10300,1871.000000,40,3306,39,-2,-8
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF2-6,HGGENUINE_MTRS-1E21-01,MB14200220841  ,LC,1310,NotSupported,9900,88.000000,33,3307,44,-4,-3
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT4-8,HGGENUINE_MTRS-1E21-01,MB14190080200,LC,1310,NotSupported,9900,88.000000,40,3302,35,-2,-4
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF2-6,HGGENUINE_MTRS-1E21-01,MB14190030280  ,LC,1310,NotSupported,9900,89.000000,28,3326,35,-4,-4
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT2-6,HGGENUINE_MTRS-1E21-01,MB14190080193,LC,1310,NotSupported,9900,89.000000,38,3302,34,-3,-5
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB14200140884  ,LC,1310,NotSupported,9900,89.000000,31,3307,40,-4,-5
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-7,HGGENUINE_MTRS-1E21-01,MB14190080188,LC,1310,NotSupported,9900,89.000000,39,3302,36,-4,-4
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB14190081078  ,LC,1310,NotSupported,9900,89.000000,31,3321,39,-4,-3
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RFEXT5_10G-9,HGGENUINE_MTRS-1E21-01,MB14210170679,LC,1310,NotSupported,9900,89.000000,40,3297,35,-3,-6
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MB14200140133  ,LC,1310,NotSupported,9900,89.000000,31,3316,34,-4,-4
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-5,RFEXT1_10G-5,HGGENUINE_MTRS-1E21-01,MB14190080198,LC,1310,NotSupported,9900,89.000000,38,3307,35,-4,-5
4192,MRBTS-4192/EQM-1/APEQM-1/RMOD-3/SFP-6,OPT_IF2-6,HGGENUINE_MTRS-1E21-01,MB14200141184  ,LC,1310,NotSupported,9900,89.000000,31,3326,38,-4,-3
4192,MRBTS-4192/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-6,RFEXT6-10,HGGENUINE_MTRS-1E21-01,MB14190080187,LC,1310,NotSupported,9900,89.000000,39,3297,35,-3,-5
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142506697    ,LC,1310,NotSupported,10300,89.000000,35,3339,38,-2,-4
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT6-18,HGGENUINE_MTRS-1E21-01,MB14130340305,LC,1310,NotSupported,9900,89.000000,35,3207,36,-4,-3
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142507737    ,LC,1310,NotSupported,10300,86.000000,35,3334,38,-2,-4
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT4-16,HGGENUINE_MTRS-1E21-01,MB14130340347,LC,1310,NotSupported,9900,86.000000,37,3212,35,-3,-3
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF2-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142508639    ,LC,1310,NotSupported,10300,87.000000,33,3287,38,-3,-3
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT2-14,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142603963,LC,1310,NotSupported,10300,87.000000,38,3253,39,-2,-3
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142508179    ,LC,1310,NotSupported,10300,88.000000,34,3344,38,-3,-3
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RFEXT3_10G-15,HGGENUINE_MTRS-1E21-01,MB14130340381,LC,1310,NotSupported,9900,88.000000,34,3221,35,-4,-2
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142507870    ,LC,1310,NotSupported,10300,90.000000,35,3320,39,-2,-2
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-5,RFEXT1_10G-13,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142603688,LC,1310,NotSupported,10300,90.000000,34,3215,38,-3,-3
4189,MRBTS-4189/EQM-1/APEQM-1/RMOD-3/SFP-6,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142509194    ,LC,1310,NotSupported,10300,89.000000,37,3301,39,-3,-5
4189,MRBTS-4189/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-6,RFEXT5_10G-17,HGGENUINE_MTRS-1E21-01,MB14130330169,LC,1310,NotSupported,9900,89.000000,37,3212,34,-3,-3
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608052    ,LC,1310,NotSupported,10300,89.000000,37,3291,38,-2,-4
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-9,HGGENUINE_MTRS-1E21-01,MB14190230567,LC,1310,NotSupported,9900,89.000000,33,3278,34,-3,-2
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607510    ,LC,1310,NotSupported,10300,81.000000,35,3329,38,-2,-5
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-13,HGGENUINE_MTRS-1E21-01,MB14190230555,LC,1310,NotSupported,9900,81.000000,36,3264,40,-4,-2
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF2-8,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607521    ,LC,1310,NotSupported,10300,88.000000,36,3325,38,-2,-5
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT2-10,HGGENUINE_MTRS-1E21-01,MB14190230554,LC,1310,NotSupported,9900,88.000000,32,3273,33,-2,-2
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF2-8,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607555    ,LC,1310,NotSupported,10300,88.000000,35,3310,38,-2,-5
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RFEXT4-12,HGGENUINE_MTRS-1E21-01,MB14190230564,LC,1310,NotSupported,9900,88.000000,36,3273,37,-4,-5
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-3/SFP-5,OPT_IF2-8,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608551    ,LC,1310,NotSupported,10300,78.000000,34,3315,38,-3,-4
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-5,RFEXT6-14,HGGENUINE_MTRS-1E21-01,MB14190230563,LC,1310,NotSupported,9900,78.000000,32,3269,37,-4,-3
4190,MRBTS-4190/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607603    ,LC,1310,NotSupported,10300,89.000000,31,3310,38,-3,-5
4190,MRBTS-4190/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-6,RFEXT3_10G-11,HGGENUINE_MTRS-1E21-01,MB14190230113,LC,1310,NotSupported,9900,89.000000,34,3269,38,-4,-3
4096,MRBTS-4096/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF2-5,HGGENUINE_MTRS-1E21-04,MB18191140614  ,LC,1310,NotSupported,9900,82.000000,34,3321,45,-2,-2
4096,MRBTS-4096/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,WTD_RTXM228-702,FR182538800,LC,1310,NotSupported,10000,82.000000,49,3235,48,-2,-2
4096,MRBTS-4096/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF145000DJ2    ,LC,1310,SingleMode,9800,76.000000,32,3342,47,-1,-1
4096,MRBTS-4096/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-5,FINISARCORP._FTLX1370W3BTL-NN,VF145000DGF,LC,1310,SingleMode,9800,76.000000,48,3282,50,-2,-1
4096,MRBTS-4096/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,FINISARCORP._FTLX1370W3BTL-NN,VF145000DJI    ,LC,1310,SingleMode,9800,76.000000,34,3368,43,-1,-1
